Postal code area,"Workplaces, total (TP)","A Agriculture, forestry and fishing (TP)",B Mining and quarrying (TP),C Manufacturing (TP),"D Electricity, gas, steam and air conditioning supply (TP)","E Water supply; sewerage, waste management and remediation activities (TP)",F Construction (TP),G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),H Transportation and storage (TP),I Accommodation and food service activities (TP),J Information and communication (TP),K Financial and insurance activities (TP),L Real estate activities (TP),"M Professional, scientific and technical activities (TP)",N Administrative and support service activities (TP),O Public administration and defence; compulsory social security (TP),P Education (TP),Q Human health and social work activities (TP),"R Arts, entertainment and recreation (TP)",S Other service activities (TP),T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),U Activities of extraterritorial organisations and bodies (TP),X Industry unknown (TP)
00300,1.0,0.0,0.0,0.008011653313911144,0.0,0.0,0.006919155134741442,0.026219956300072834,0.02002913328477786,0.014566642388929352,0.0029133284777858705,0.01747997086671522,0.08667152221412965,0.3630735615440641,0.02039329934450109,0.0021849963583394027,0.03823743627093955,0.36270939548434084,0.012745812090313183,0.017844136926438457,0.0,0.0,0.0
00310,1.0,0.0,0.0,0.009416195856873822,0.0,0.0,0.005649717514124294,0.0018832391713747645,0.003766478342749529,0.018832391713747645,0.0018832391713747645,0.0,0.01694915254237288,0.018832391713747645,0.0018832391713747645,0.0,0.0,0.9171374764595104,0.0018832391713747645,0.0018832391713747645,0.0,0.0,0.0
00320,1.0,0.0010204081632653062,0.0,0.012244897959183673,0.0,0.0,0.12295918367346939,0.12244897959183673,0.00510204081632653,0.06785714285714285,0.045408163265306126,0.001530612244897959,0.03520408163265306,0.03775510204081633,0.013265306122448979,0.05969387755102041,0.2010204081632653,0.22040816326530613,0.013775510204081633,0.04030612244897959,0.0,0.0,0.0
00330,1.0,0.0017368649587494573,0.0,0.008684324793747287,0.0,0.0,0.020842379504993486,0.15848892748588797,0.012592270950933565,0.07642205818497612,0.21450282240555796,0.0182370820668693,0.014329135909683021,0.08684324793747286,0.006947459834997829,0.0,0.09943551888840643,0.19669995657837602,0.014763352149370386,0.0694745983499783,0.0,0.0,0.0
00340,1.0,0.005208333333333333,0.0,0.0,0.0,0.0,0.044270833333333336,0.059895833333333336,0.018229166666666668,0.028645833333333332,0.3307291666666667,0.0234375,0.018229166666666668,0.09635416666666667,0.0234375,0.0,0.0,0.2604166666666667,0.0390625,0.020833333333333332,0.0,0.03125,0.0
00350,1.0,0.0,0.0,0.0036900369003690036,0.0,0.003075030750307503,0.01783517835178352,0.24969249692496925,0.025830258302583026,0.06457564575645756,0.06273062730627306,0.014760147601476014,0.042435424354243544,0.07626076260762607,0.08425584255842558,0.0,0.08856088560885608,0.21648216482164823,0.03136531365313653,0.01845018450184502,0.0,0.0,0.0
00360,1.0,0.0,0.0,0.014285714285714285,0.0,0.0,0.15714285714285714,0.2857142857142857,0.02857142857142857,0.0,0.0,0.0,0.0,0.3142857142857143,0.014285714285714285,0.0,0.05714285714285714,0.014285714285714285,0.02857142857142857,0.08571428571428572,0.0,0.0,0.0
00370,1.0,0.0,0.0,0.3212508884150675,0.00023691068467187872,0.0,0.095711916607439,0.12982705520018953,0.040985548448235015,0.0322198531153755,0.17081260364842454,0.0037905709547500594,0.0028429282160625444,0.04880360104240701,0.01847903340440654,0.0,0.017531390665719022,0.09263207770670458,0.014925373134328358,0.009950248756218905,0.0,0.0,0.0
00380,1.0,0.0,0.0,0.20229333333333333,0.0,0.012373333333333333,0.030666666666666665,0.09301333333333334,0.01408,0.012053333333333333,0.24277333333333334,0.012853333333333333,0.016213333333333333,0.05061333333333334,0.18122666666666667,0.039466666666666664,0.021706666666666666,0.033813333333333334,0.028693333333333335,0.00816,0.0,0.0,0.0
00390,1.0,0.0,0.0,0.06978011993458114,0.0,0.0,0.14483009267672178,0.2892967472287843,0.17717608577139743,0.015082682173359986,0.06469198618935126,0.002362347810285299,0.004542976558240959,0.04215882246047611,0.1212066145738688,0.00018171906232963838,0.0070870434308558964,0.028711611848082862,0.01453752498637107,0.018353625295293476,0.0,0.0,0.0
00400,1.0,0.00047214353163361664,0.0,0.029745042492917848,0.0009442870632672333,0.0,0.07271010387157696,0.04343720491029273,0.04485363550519358,0.024551463644948063,0.03446647780925401,0.0018885741265344666,0.012747875354107648,0.10198300283286119,0.044381491973559964,0.0,0.22096317280453256,0.29933899905571293,0.018413597733711047,0.04863078375826251,0.0,0.0,0.00047214353163361664
00410,1.0,0.0006618133686300463,0.0,0.005956320317670417,0.0,0.0,0.33620119126406356,0.06485771012574454,0.02382528127068167,0.024487094639311716,0.013236267372600927,0.0033090668431502318,0.03176704169424222,0.07610853739245532,0.04765056254136334,0.0,0.17604235605559232,0.15354070152217075,0.013898080741230973,0.028457974851091992,0.0,0.0,0.0
00420,1.0,0.00043725404459991256,0.0,0.016178399650196764,0.0,0.0,0.06383909051158723,0.26803672933974637,0.027984258854394404,0.07083515522518584,0.018364669873196328,0.00043725404459991256,0.0026235242675994755,0.050284215128989944,0.013992129427197202,0.0,0.052907739396589416,0.32487975513773504,0.023611718408395276,0.06558810668998688,0.0,0.0,0.0
00430,1.0,0.00395778364116095,0.0013192612137203166,0.11345646437994723,0.0,0.10158311345646438,0.08047493403693931,0.07651715039577836,0.09762532981530343,0.006596306068601583,0.05408970976253298,0.002638522427440633,0.013192612137203167,0.07519788918205805,0.0079155672823219,0.0,0.1424802110817942,0.17546174142480211,0.036939313984168866,0.010554089709762533,0.0,0.0,0.0
00440,1.0,0.0,0.0,0.00749063670411985,0.0,0.0,0.2536412817311694,0.07116104868913857,0.003745318352059925,0.009155222638368706,0.09821057012068247,0.0,0.011444028297960882,0.08073241781106949,0.04889721181856013,0.0,0.006242197253433208,0.2421972534332085,0.16000832292967124,0.0070744902205576365,0.0,0.0,0.0
00500,1.0,0.0002209456473707468,0.0,0.0028722934158197082,0.0,0.0,0.011820592134334954,0.051480335837384004,0.031705700397702166,0.05280600972160848,0.07169686257180734,0.3421343349536014,0.0023199292973928413,0.0880468404772426,0.017786124613345118,0.13764913831197526,0.0191117984975696,0.06970835174547062,0.025740167918692002,0.07479010163499779,0.0001104728236853734,0.0,0.0
00510,1.0,0.00012067093037287318,0.0,0.06274888379389405,0.0016893930252202245,0.0,0.02141909014118499,0.03131410643176059,0.01134306745505008,0.026607940147218536,0.11222396524677206,0.2973935079039459,0.0166525883914565,0.09110655243151924,0.04344153493423434,0.13032460480270303,0.06347290937613129,0.04627730179799686,0.021479425606371425,0.022384457584167974,0.0,0.0,0.0
00520,1.0,0.0005287508261731659,0.0,0.012293456708526107,0.0,6.609385327164574e-05,0.009187045604758758,0.05413086582947786,0.028618638466622603,0.030138797091870458,0.14586913417052214,0.008988764044943821,0.019431592861863845,0.08935888962326503,0.1371447455386649,0.25208195637805686,0.05426305353602115,0.054329147389292794,0.01692002643754131,0.08664904163912757,0.0,0.0,0.0
00530,1.0,0.0004032529067813697,0.0,0.010081322669534242,0.015928489817864103,0.0,0.012030378385644197,0.04220713757645003,0.00840110222461187,0.05793400094092345,0.10034276497076416,0.01902009543652127,0.03770414678405807,0.09530210363599705,0.02715236238994556,0.2209825929161906,0.05121311916123395,0.1621748773439075,0.03420928825861953,0.10403924994959339,0.0,0.0008737146313596344,0.0
00540,1.0,0.0,0.0,0.049800796812749,0.0,0.0,0.037848605577689244,0.05976095617529881,0.021912350597609563,0.06573705179282868,0.10358565737051793,0.00199203187250996,0.01593625498007968,0.09362549800796813,0.03187250996015936,0.0,0.0796812749003984,0.20717131474103587,0.18127490039840638,0.049800796812749,0.0,0.0,0.0
00550,1.0,0.00047393364928909954,0.0,0.03175355450236967,0.0,0.0,0.02227488151658768,0.12701421800947868,0.0971563981042654,0.07345971563981042,0.02890995260663507,0.0009478672985781991,0.006161137440758294,0.06066350710900474,0.02227488151658768,0.0,0.24691943127962085,0.12180094786729857,0.07109004739336493,0.08909952606635071,0.0,0.0,0.0
00560,1.0,0.0008473140145738011,0.0,0.09405185561769192,0.0,0.002541942043721403,0.07236061684460261,0.06998813760379596,0.0157600406710727,0.029994916115912557,0.0498220640569395,0.00830367734282325,0.003050330452465684,0.17352991018471445,0.06422640230469412,0.042196237925775294,0.28808676495509233,0.04948313845110998,0.012201321809862735,0.023555329605151668,0.0,0.0,0.0
00570,1.0,0.000777000777000777,0.0,0.009324009324009324,0.0,0.0,0.00777000777000777,0.045066045066045064,0.03341103341103341,0.07847707847707848,0.22688422688422688,0.1919191919191919,0.011655011655011656,0.03885003885003885,0.021756021756021756,0.0,0.1351981351981352,0.08313908313908314,0.09013209013209013,0.006993006993006993,0.0,0.018648018648018648,0.0
00580,1.0,9.273856997125104e-05,0.0,0.03282945376982287,0.00018547713994250208,0.0,0.016600204024853935,0.265232310117778,0.029954558100714086,0.03681721227858666,0.11323379393489752,0.016507465454882686,0.0076045627376425855,0.0793842158953909,0.04599833070574052,0.14977279050357042,0.017249374014652694,0.11833441528331633,0.010015765556895113,0.06018733191134193,0.0,0.0,0.0
00590,1.0,0.008849557522123894,0.0,0.008849557522123894,0.0,0.0,0.07079646017699115,0.13274336283185842,0.07079646017699115,0.0,0.07079646017699115,0.017699115044247787,0.017699115044247787,0.23893805309734514,0.07079646017699115,0.0,0.0,0.25663716814159293,0.02654867256637168,0.008849557522123894,0.0,0.0,0.0
00600,1.0,0.0,0.0,0.0024855012427506215,0.0,0.0,0.009942004971002486,0.045567522783761395,0.0024855012427506215,0.0463960231980116,0.0115990057995029,0.0016570008285004142,0.05716652858326429,0.03893951946975974,0.02568351284175642,0.0,0.061309030654515324,0.6818558409279205,0.00579950289975145,0.009113504556752278,0.0,0.0,0.0
00610,1.0,0.0003471017007983339,0.0,0.04790003471017008,0.0,0.0,0.027768136063866713,0.0399166955918084,0.033321763276640055,0.02950364456785838,0.026032627559875045,0.0038181187087816732,0.05275945852134675,0.17632766400555364,0.08538701839639014,0.07323845886844846,0.08851093370357514,0.2395001735508504,0.0593543908365151,0.016313779937521693,0.0,0.0,0.0
00620,1.0,0.00013347570742124932,0.0,0.041243993593166044,0.042445274959957285,0.0,0.4671649759743727,0.08555792845702082,0.018953550453817407,0.017485317672183663,0.10237586759209824,0.001201281366791244,0.009209823812066203,0.024559530165509876,0.0811532301121196,0.0,0.01201281366791244,0.08422317138280833,0.0034703683929524828,0.008809396689802455,0.0,0.0,0.0
00630,1.0,0.0,0.0,0.0066711140760507,0.0,0.0,0.06604402935290193,0.06070713809206137,0.015343562374916611,0.0400266844563042,0.008005336891260841,0.0,0.00600400266844563,0.030687124749833223,0.02134756504336224,0.0,0.12274849899933289,0.447631754503002,0.15410273515677117,0.0200133422281521,0.00066711140760507,0.0,0.0
00640,1.0,0.0,0.0,0.014014014014014014,0.0,0.0065065065065065065,0.04604604604604605,0.12212212212212212,0.11261261261261261,0.033533533533533534,0.009009009009009009,0.024024024024024024,0.01951951951951952,0.05905905905905906,0.016016016016016016,0.015515515515515516,0.08608608608608609,0.35235235235235235,0.04054054054054054,0.043043043043043044,0.0,0.0,0.0
00650,1.0,0.022727272727272728,0.0,0.007575757575757576,0.0,0.0,0.12878787878787878,0.012626262626262626,0.017676767676767676,0.025252525252525252,0.04292929292929293,0.0025252525252525255,0.005050505050505051,0.14393939393939395,0.030303030303030304,0.0,0.0025252525252525255,0.5176767676767676,0.017676767676767676,0.022727272727272728,0.0,0.0,0.0
00660,1.0,0.0008880994671403197,0.0,0.007104795737122558,0.0,0.0,0.07726465364120781,0.15630550621669628,0.09680284191829484,0.03108348134991119,0.014209591474245116,0.011545293072824156,0.03641207815275311,0.0452930728241563,0.009769094138543518,0.0008880994671403197,0.08614564831261101,0.3703374777975133,0.017761989342806393,0.03818827708703375,0.0,0.0,0.0
00670,1.0,0.0,0.0,0.001669449081803005,0.0,0.0,0.03672787979966611,0.08347245409015025,0.08347245409015025,0.02003338898163606,0.02337228714524207,0.008347245409015025,0.00667779632721202,0.12520868113522537,0.011686143572621035,0.0,0.06176961602671119,0.41903171953255425,0.07846410684474124,0.038397328881469114,0.001669449081803005,0.0,0.0
00680,1.0,0.0021598272138228943,0.0,0.03347732181425486,0.0,0.0,0.36825053995680346,0.1101511879049676,0.03455723542116631,0.008639308855291577,0.011879049676025918,0.0010799136069114472,0.0021598272138228943,0.04103671706263499,0.019438444924406047,0.0,0.17278617710583152,0.14254859611231102,0.03779697624190065,0.014038876889848811,0.0,0.0,0.0
00690,1.0,0.009868421052631578,0.0,0.08223684210526316,0.0,0.0,0.03289473684210526,0.18092105263157895,0.009868421052631578,0.08223684210526316,0.01644736842105263,0.006578947368421052,0.006578947368421052,0.06578947368421052,0.11513157894736842,0.0,0.20065789473684212,0.17434210526315788,0.006578947368421052,0.009868421052631578,0.0,0.0,0.0
00700,1.0,0.0014026650636208796,0.0,0.03997595431319507,0.0,0.010019036168720569,0.09868750626189761,0.15579601242360486,0.03666967237751728,0.036369101292455665,0.02424606752830378,0.010519987977156597,0.01092074942390542,0.10830578098386935,0.062418595331129145,0.05310089169421901,0.06612563871355576,0.22963630898707543,0.01302474701933674,0.04278128444043683,0.0,0.0,0.0
00710,1.0,0.0008818342151675485,0.0,0.014109347442680775,0.0,0.07583774250440917,0.07142857142857142,0.1931216931216931,0.03350970017636684,0.04938271604938271,0.009700176366843033,0.001763668430335097,0.009700176366843033,0.030864197530864196,0.02204585537918871,0.0,0.14814814814814814,0.2795414462081129,0.021164021164021163,0.03880070546737213,0.0,0.0,0.0
00720,1.0,0.0,0.0,0.013398294762484775,0.0,0.001218026796589525,0.16626065773447016,0.11997563946406821,0.058465286236297195,0.08160779537149818,0.0194884287454324,0.0054811205846528625,0.014616321559074299,0.12911084043848964,0.061510353227771014,0.0,0.0876979293544458,0.21193666260657734,0.008526187576126675,0.020706455542021926,0.0,0.0,0.0
00730,1.0,0.019561815336463225,0.0,0.03286384976525822,0.0,0.0,0.12128325508607199,0.0892018779342723,0.07511737089201878,0.04303599374021909,0.03286384976525822,0.002347417840375587,0.005477308294209703,0.0649452269170579,0.09937402190923318,0.0,0.13380281690140844,0.16040688575899845,0.09780907668231612,0.02190923317683881,0.0,0.0,0.0
00740,1.0,0.001539645881447267,0.0,0.02386451116243264,0.0,0.0,0.15550423402617397,0.22324865280985373,0.046189376443418015,0.020785219399538105,0.015396458814472672,0.001539645881447267,0.005388760585065435,0.03926096997690531,0.024634334103156273,0.0,0.10469591993841416,0.294072363356428,0.02617397998460354,0.01770592763664357,0.0,0.0,0.0
00750,1.0,0.0011811023622047244,0.0,0.05275590551181102,0.0,0.001968503937007874,0.18976377952755905,0.2618110236220472,0.04566929133858268,0.023622047244094488,0.013385826771653543,0.0011811023622047244,0.00826771653543307,0.03267716535433071,0.13700787401574804,0.0,0.025984251968503937,0.18228346456692912,0.010236220472440945,0.011811023622047244,0.0,0.0,0.0003937007874015748
00760,1.0,0.0006939625260235947,0.0,0.11589174184594032,0.0,0.004163775156141568,0.3199167244968772,0.15058986814712005,0.11311589174184594,0.01943095072866065,0.007633587786259542,0.002775850104094379,0.004163775156141568,0.04233171408743928,0.03261623872310895,0.0,0.08674531575294935,0.049271339347675226,0.034004163775156145,0.016655100624566273,0.0,0.0,0.0
00770,1.0,0.0009000900090009,0.0,0.04455445544554455,0.0,0.0387038703870387,0.292979297929793,0.14536453645364536,0.18046804680468045,0.016201620162016202,0.0031503150315031502,0.0049504950495049506,0.0018001800180018,0.022052205220522054,0.038253825382538256,0.0,0.030153015301530153,0.15976597659765976,0.01575157515751575,0.0049504950495049506,0.0,0.0,0.0
00780,1.0,0.0030257186081694403,0.0,0.0015128593040847202,0.0,0.0,0.1361573373676248,0.09682299546142209,0.09682299546142209,0.02723146747352496,0.019667170953101363,0.0030257186081694403,0.009077155824508321,0.060514372163388806,0.019667170953101363,0.0,0.046898638426626324,0.4568835098335855,0.0045385779122541605,0.018154311649016642,0.0,0.0,0.0
00790,1.0,0.0014227642276422765,0.0,0.01443089430894309,0.0,0.0,0.029878048780487804,0.04857723577235772,0.003048780487804878,0.01869918699186992,0.008130081300813009,0.0006097560975609756,0.003861788617886179,0.3465447154471545,0.008130081300813009,0.11890243902439024,0.3089430894308943,0.06300813008130081,0.020528455284552844,0.005284552845528455,0.0,0.0,0.0
00800,1.0,0.0011325028312570782,0.0,0.0011325028312570782,0.0,0.0,0.02944507361268403,0.053227633069082674,0.04869762174405436,0.039637599093997736,0.045300113250283124,0.014722536806342015,0.021517553793884484,0.072480181200453,0.011325028312570781,0.0,0.14269535673839184,0.420158550396376,0.02944507361268403,0.06908267270668177,0.0,0.0,0.0
00810,1.0,0.0013214403700033035,0.0,0.006937561942517344,0.0,0.0,0.09217046580773043,0.19722497522299307,0.03501816980508755,0.04757185332011893,0.04261645193260654,0.00958044268252395,0.041295011562603234,0.06772381896266931,0.24050214734060127,0.0,0.03369672943508424,0.13478691774033696,0.02081268582755203,0.028741328047571853,0.0,0.0,0.0
00820,1.0,0.0009433962264150943,0.0,0.0018867924528301887,0.0,0.0,0.04716981132075472,0.040566037735849055,0.011320754716981131,0.057547169811320756,0.010377358490566037,0.0009433962264150943,0.012264150943396227,0.033962264150943396,0.014150943396226415,0.0,0.39245283018867927,0.30943396226415093,0.016037735849056604,0.0509433962264151,0.0,0.0,0.0
00830,1.0,0.003236245954692557,0.0,0.0,0.0,0.0,0.045307443365695796,0.016181229773462782,0.04854368932038835,0.061488673139158574,0.04854368932038835,0.009708737864077669,0.022653721682847898,0.08737864077669903,0.006472491909385114,0.0,0.003236245954692557,0.6148867313915858,0.025889967637540454,0.006472491909385114,0.0,0.0,0.0
00840,1.0,0.0011148272017837235,0.0,0.016722408026755852,0.0,0.0,0.05128205128205128,0.1426978818283166,0.05239687848383501,0.05351170568561873,0.014492753623188406,0.004459308807134894,0.02564102564102564,0.054626532887402456,0.021181716833890748,0.0,0.17279821627647715,0.3166109253065775,0.057971014492753624,0.014492753623188406,0.0,0.0,0.0
00850,1.0,0.010638297872340425,0.0,0.0035460992907801418,0.0,0.0,0.10283687943262411,0.12411347517730496,0.05673758865248227,0.024822695035460994,0.04609929078014184,0.03546099290780142,0.02127659574468085,0.1276595744680851,0.03900709219858156,0.0,0.16312056737588654,0.23049645390070922,0.0035460992907801418,0.010638297872340425,0.0,0.0,0.0
00860,1.0,0.0,0.0,0.014416775884665793,0.0,0.0,0.0,0.0,0.0,0.057667103538663174,0.0,0.0,0.12319790301441677,0.002621231979030144,0.0,0.765399737876802,0.020969855832241154,0.001310615989515072,0.0,0.014416775884665793,0.0,0.0,0.0
00870,1.0,0.0,0.0,0.014367816091954023,0.0,0.0,0.07183908045977011,0.06609195402298851,0.04597701149425287,0.04597701149425287,0.02586206896551724,0.005747126436781609,0.011494252873563218,0.0603448275862069,0.034482758620689655,0.0,0.09195402298850575,0.4827586206896552,0.014367816091954023,0.028735632183908046,0.0,0.0,0.0
00880,1.0,0.0,0.0,0.22431668237511782,0.0,0.00013464386697185942,0.11377406759122122,0.3302814056819712,0.046452134105291504,0.024370539921906558,0.00942507068803016,0.016157264036623133,0.008078632018311566,0.09600107715093577,0.06651407028409856,0.006462905614649253,0.016157264036623133,0.018311565908172883,0.014002962165073381,0.00955971455500202,0.0,0.0,0.0
00890,1.0,0.004914004914004914,0.0,0.0171990171990172,0.0,0.0,0.12285012285012285,0.11056511056511056,0.07125307125307126,0.014742014742014743,0.004914004914004914,0.012285012285012284,0.02702702702702703,0.06142506142506143,0.07616707616707617,0.0,0.24815724815724816,0.19656019656019655,0.019656019656019656,0.012285012285012284,0.0,0.0,0.0
